ids,level,vendor_value,default_skin,chat_link,name,icon,description,type,rarity,flags,game_types,restrictions
378,45,123,51,[&AgF6AQAA],Ravaging Cabalist Coat of the Dolyak,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@3e195457,[Ljava.lang.String;@7fc7ff48,[Ljava.lang.String;@6106fcb9
379,74,61,74,[&AgF7AQAA],Shaman's Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@2b18d23e,[Ljava.lang.String;@5f5780e6,[Ljava.lang.String;@1faa19fb
380,51,135,51,[&AgF8AQAA],Ravaging Cabalist Coat of Strength,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@499fcd83,[Ljava.lang.String;@24fb7fac,[Ljava.lang.String;@47c89b65
381,79,65,74,[&AgF9AQAA],Shaman's Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@8e237a6,[Ljava.lang.String;@3f2610ec,[Ljava.lang.String;@40df0ebb
383,57,147,51,[&AgF/AQAA],Ravaging Cabalist Coat of the Grove,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@43cfb676,[Ljava.lang.String;@5a89f6ae,[Ljava.lang.String;@55273c63
384,40,114,51,[&AgGAAQAA],Honed Cabalist Coat of the Eagle,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@6db55aaa,[Ljava.lang.String;@53773d6c,[Ljava.lang.String;@46de8d2a
385,29,45,17,[&AgGBAQAA],Ravaging Studded Coat,https://render.guildwars2.com/file/5050F9A0AAA5324F0501B7944876F0FA29DCEB97/61008.png,,Armor,Fine,[Ljava.lang.String;@2af675b6,[Ljava.lang.String;@6dd11a48,[Ljava.lang.String;@7a7d6c3
386,14,48,97,[&AgGCAQAA],Mighty Swindler Mask of the Eagle,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@3522acc0,[Ljava.lang.String;@2ce02417,[Ljava.lang.String;@49067899
387,46,126,51,[&AgGDAQAA],Honed Cabalist Coat of Strength,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@70aebeb4,[Ljava.lang.String;@504a58cd,[Ljava.lang.String;@7da71e4f
388,20,60,97,[&AgGEAQAA],Mighty Swindler Mask of Dwayna,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@79f73d2,[Ljava.lang.String;@2c1368b,[Ljava.lang.String;@cf8a2e
389,52,138,51,[&AgGFAQAA],Honed Cabalist Coat of the Flock,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@455fa91e,[Ljava.lang.String;@39a24384,[Ljava.lang.String;@32dc4f55
390,80,66,74,[&AgGGAQAA],Shaman's Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@4ebe3dda,[Ljava.lang.String;@76117a4a,[Ljava.lang.String;@5d04b96f
391,34,50,31,[&AgGHAQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@df2f37d,[Ljava.lang.String;@321d4ff4,[Ljava.lang.String;@4fa3b0d7
392,26,70,97,[&AgGIAQAA],Strong Swindler Mask of Hoelbrak,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@3714a78d,[Ljava.lang.String;@2de7c309,[Ljava.lang.String;@75dd4bae
393,58,150,51,[&AgGJAQAA],Honed Cabalist Coat of Rage,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@272a68ca,[Ljava.lang.String;@35109b6d,[Ljava.lang.String;@26fcf94d
394,39,56,31,[&AgGKAQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@39e35607,[Ljava.lang.String;@4d7b05c9,[Ljava.lang.String;@7c8124f8
395,14,38,65,[&AgGLAQAA],Mighty Worn Scale Boots of Vampirism,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@3df69cb4,[Ljava.lang.String;@1e86b663,[Ljava.lang.String;@bc6bd37
396,53,141,51,[&AgGMAQAA],Ravaging Cabalist Coat of Mercy,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@7e95ee53,[Ljava.lang.String;@778fce09,[Ljava.lang.String;@5c115b35
397,32,80,97,[&AgGNAQAA],Strong Swindler Mask of Infiltration,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@62806a85,[Ljava.lang.String;@33b6f7f0,[Ljava.lang.String;@3a409809
398,76,252,35,[&AgGOAQAA],Berserker's Sneakthief Sandals of the Grove,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@6cdeb487,[Ljava.lang.String;@d6b3fdb,[Ljava.lang.String;@96650f1
399,59,153,51,[&AgGPAQAA],Ravaging Cabalist Coat of the Citadel,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@37581104,[Ljava.lang.String;@2e3be1e4,[Ljava.lang.String;@7a7a961f
400,38,90,97,[&AgGQAQAA],Strong Swindler Mask of Rata Sum,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@4120b079,[Ljava.lang.String;@36075968,[Ljava.lang.String;@47c2ba8d
401,20,48,65,[&AgGRAQAA],Mighty Worn Scale Boots of Scavenging,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@69261604,[Ljava.lang.String;@2dc1c021,[Ljava.lang.String;@218110e8
402,27,70,97,[&AgGSAQAA],Ravaging Swindler Mask of Grenth,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@73c5c087,[Ljava.lang.String;@2a0a7ecd,[Ljava.lang.String;@9e96365
403,62,159,51,[&AgGTAQAA],Berserker's Cabalist Coat of the Lich,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@204624e0,[Ljava.lang.String;@7d5a1997,[Ljava.lang.String;@45fece7
404,68,171,51,[&AgGUAQAA],Berserker's Cabalist Coat of the Traveler,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@466f5542,[Ljava.lang.String;@571f084b,[Ljava.lang.String;@7aa4259e
405,41,57,31,[&AgGVAQAA],Strong Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@167d6f9,[Ljava.lang.String;@3d1e56d2,[Ljava.lang.String;@126c4c6a
406,26,56,65,[&AgGWAQAA],Strong Worn Scale Boots of the Grove,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@493f036c,[Ljava.lang.String;@76d0c4ac,[Ljava.lang.String;@3937a462
407,33,83,97,[&AgGXAQAA],Ravaging Swindler Mask of Rage,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@49c8b032,[Ljava.lang.String;@785dee04,[Ljava.lang.String;@858b007
408,44,100,102,[&AgGYAQAA],Strong Privateer Hat of Grenth,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@cc801da,[Ljava.lang.String;@d6951,[Ljava.lang.String;@17b79a9a
409,74,183,51,[&AgGZAQAA],Berserker's Cabalist Coat of Lyssa,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@5a22c8e3,[Ljava.lang.String;@16a8d4ac,[Ljava.lang.String;@7d0470c9
410,46,63,31,[&AgGaAQAA],Strong Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@56cc46b9,[Ljava.lang.String;@1ae5f953,[Ljava.lang.String;@4ab84317
411,80,198,51,[&AgGbAQAA],Berserker's Cabalist Coat of Infiltration,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@14e4f0b1,[Ljava.lang.String;@2029951a,[Ljava.lang.String;@1533cf2d
412,80,264,35,[&AgGcAQAA],Vatlaaw's Boots,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@1d1b8667,[Ljava.lang.String;@2ec99c0d,[Ljava.lang.String;@42a44d8b
413,63,162,51,[&AgGdAQAA],Carrion Cabalist Coat of the Pack,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@49e5a855,[Ljava.lang.String;@80c37b0,[Ljava.lang.String;@6ac7fb48
414,50,113,102,[&AgGeAQAA],Strong Privateer Hat of Mercy,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@a6f2b8e,[Ljava.lang.String;@6eac8d96,[Ljava.lang.String;@7f48644
415,32,64,65,[&AgGfAQAA],Strong Worn Scale Boots of Hoelbrak,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@52bc3049,[Ljava.lang.String;@21fc42cb,[Ljava.lang.String;@2b36ab5f
416,56,123,102,[&AgGgAQAA],Strong Privateer Hat of the Dolyak,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@8d3dedb,[Ljava.lang.String;@3bde89f0,[Ljava.lang.String;@78776e5a
417,38,72,65,[&AgGhAQAA],Strong Worn Scale Boots of Infiltration,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@66054e58,[Ljava.lang.String;@70367145,[Ljava.lang.String;@3fe8f7ba
418,69,174,51,[&AgGiAQAA],Carrion Cabalist Coat of Infiltration,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@7cae5ba3,[Ljava.lang.String;@3015bde0,[Ljava.lang.String;@73ea5efe
419,51,68,31,[&AgGjAQAA],Strong Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@b47221e,[Ljava.lang.String;@5ba0396,[Ljava.lang.String;@18dd447c
420,39,93,97,[&AgGkAQAA],Ravaging Swindler Mask of the Lich,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Masterwork,[Ljava.lang.String;@39e1e437,[Ljava.lang.String;@b0476c7,[Ljava.lang.String;@5e776282
421,75,186,51,[&AgGlAQAA],Carrion Cabalist Coat of Hoelbrak,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@2cfb2394,[Ljava.lang.String;@1a8daa60,[Ljava.lang.String;@321755b8
422,44,80,74,[&AgGmAQAA],Strong Reinforced Scale Boots of the Pack,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@5711420a,[Ljava.lang.String;@22832cff,[Ljava.lang.String;@552a5c65
423,6,11,48,[&AgGnAQAA],Mighty Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@5d1879ed,[Ljava.lang.String;@c47156,[Ljava.lang.String;@3b1b4165
424,79,195,51,[&AgGoAQAA],Carrion Cabalist Coat of Lyssa,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@3cd5fb17,[Ljava.lang.String;@221c3a71,[Ljava.lang.String;@171b1a5
425,80,198,51,[&AgGpAQAA],Carrion Cabalist Coat of the Dolyak,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@6080c887,[Ljava.lang.String;@731e9ac3,[Ljava.lang.String;@3012e963
426,45,103,102,[&AgGqAQAA],Ravaging Privateer Hat of the Dolyak,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@3c629a5d,[Ljava.lang.String;@5a40a9a6,[Ljava.lang.String;@5d0ff8af
427,51,113,102,[&AgGrAQAA],Ravaging Privateer Hat of the Flame Legion,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@7a715b9c,[Ljava.lang.String;@52e996fd,[Ljava.lang.String;@d3b089f
428,64,162,51,[&AgGsAQAA],Rampager's Cabalist Coat of Infiltration,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@2fd35317,[Ljava.lang.String;@5f8e50ca,[Ljava.lang.String;@41ce7bb8
429,56,74,31,[&AgGtAQAA],Strong Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@14e4fcee,[Ljava.lang.String;@219a5e8e,[Ljava.lang.String;@cbf5277
430,50,90,74,[&AgGuAQAA],Strong Reinforced Scale Boots of the Pack,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@3e9efbe3,[Ljava.lang.String;@dae7352,[Ljava.lang.String;@7e333247
431,57,123,102,[&AgGvAQAA],Ravaging Privateer Hat of the Traveler,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@8e9eb1c,[Ljava.lang.String;@41614801,[Ljava.lang.String;@3f2b879c
432,70,177,51,[&AgGwAQAA],Rampager's Cabalist Coat of the Lich,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@58ed3b34,[Ljava.lang.String;@1f1b9a3e,[Ljava.lang.String;@54f1e89c
433,76,189,51,[&AgGxAQAA],Rampager's Cabalist Coat of Dwayna,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@370592f9,[Ljava.lang.String;@6802bb6,[Ljava.lang.String;@45098b32
434,42,59,31,[&AgGyAQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@1e673e07,[Ljava.lang.String;@56ee568,[Ljava.lang.String;@2b4a3e8
435,40,95,102,[&AgGzAQAA],Honed Privateer Hat of the Grove,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@bede897,[Ljava.lang.String;@2cdd78eb,[Ljava.lang.String;@5eea8dbd
436,56,98,74,[&AgG0AQAA],Strong Reinforced Scale Boots of the Flame Legion,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@79e6de6b,[Ljava.lang.String;@1d2b2890,[Ljava.lang.String;@5a7611fe
437,46,105,102,[&AgG1AQAA],Honed Privateer Hat of Scavenging,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@507bf868,[Ljava.lang.String;@1f21718a,[Ljava.lang.String;@5b0aa556
438,80,198,51,[&AgG2AQAA],Rampager's Cabalist Coat of Dwayna,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@3119a628,[Ljava.lang.String;@3eaea0db,[Ljava.lang.String;@2a972ba5
439,52,115,102,[&AgG3AQAA],Honed Privateer Hat of the Citadel,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@24390bb4,[Ljava.lang.String;@58edc1fd,[Ljava.lang.String;@130e0a43
440,62,106,74,[&AgG4AQAA],Berserker's Reinforced Scale Boots of the Centaur,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@d7d184,[Ljava.lang.String;@6c5f0e81,[Ljava.lang.String;@5a0bc8de
441,47,63,31,[&AgG5AQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@39b49dce,[Ljava.lang.String;@7d1308d,[Ljava.lang.String;@136e1df0
442,65,165,51,[&AgG6AQAA],Shaman's Cabalist Coat of Strength,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@17a77a7b,[Ljava.lang.String;@a60cfac,[Ljava.lang.String;@4bbd335
443,71,177,51,[&AgG7AQAA],Shaman's Cabalist Coat of the Eagle,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@67d9cfcf,[Ljava.lang.String;@4b8105ed,[Ljava.lang.String;@4710ae9e
444,58,125,102,[&AgG8AQAA],Honed Privateer Hat of Balthazar,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@1de8ff32,[Ljava.lang.String;@3466fcf7,[Ljava.lang.String;@770b29fb
445,68,114,74,[&AgG9AQAA],Berserker's Reinforced Scale Boots of Grenth,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@35ad1dda,[Ljava.lang.String;@6f667532,[Ljava.lang.String;@6c64bd6d
446,52,69,31,[&AgG+AQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@420e15eb,[Ljava.lang.String;@1f9083bd,[Ljava.lang.String;@4303aa98
447,53,118,102,[&AgG/AQAA],Ravaging Privateer Hat of Rata Sum,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@a45f840,[Ljava.lang.String;@385605ae,[Ljava.lang.String;@2340e472
448,77,189,51,[&AgHAAQAA],Shaman's Cabalist Coat of the Flock,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@7d49cde8,[Ljava.lang.String;@586badf9,[Ljava.lang.String;@5098a82f
449,80,198,51,[&AgHBAQAA],Shaman's Cabalist Coat of Balthazar,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@745fa53a,[Ljava.lang.String;@47ca00d4,[Ljava.lang.String;@42cb79b1
450,11,16,48,[&AgHCAQAA],Mighty Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@57076817,[Ljava.lang.String;@5ef871b8,[Ljava.lang.String;@49a31613
451,59,128,102,[&AgHDAQAA],Ravaging Privateer Hat of the Flame Legion,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@503cf867,[Ljava.lang.String;@3c9765a7,[Ljava.lang.String;@217fb63c
452,66,168,51,[&AgHEAQAA],Cleric's Cabalist Coat of the Afflicted,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@70bd2f8e,[Ljava.lang.String;@47f50e3e,[Ljava.lang.String;@4048e13a
453,57,74,31,[&AgHFAQAA],Ravaging Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@1c5a7159,[Ljava.lang.String;@582fc03,[Ljava.lang.String;@6ae99673
454,72,180,51,[&AgHGAQAA],Cleric's Cabalist Coat of Hoelbrak,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@6dafeb25,[Ljava.lang.String;@22308f70,[Ljava.lang.String;@30c00dd1
455,62,133,102,[&AgHHAQAA],Berserker's Privateer Hat of the Afflicted,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@16bc4fb4,[Ljava.lang.String;@4586885,[Ljava.lang.String;@22b53c71
456,74,122,74,[&AgHIAQAA],Berserker's Reinforced Scale Boots of the Pack,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@12ab1373,[Ljava.lang.String;@661e2f7d,[Ljava.lang.String;@21456f7b
457,16,20,48,[&AgHJAQAA],Mighty Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@2a989996,[Ljava.lang.String;@6062273d,[Ljava.lang.String;@7710998b
458,78,192,51,[&AgHKAQAA],Cleric's Cabalist Coat of Dwayna,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@7da40ea5,[Ljava.lang.String;@131e7cae,[Ljava.lang.String;@62b4fa3f
459,80,198,51,[&AgHLAQAA],Cleric's Cabalist Coat of the Pack,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,,Armor,Masterwork,[Ljava.lang.String;@111beb23,[Ljava.lang.String;@4c971e83,[Ljava.lang.String;@2c0ce0b3
460,43,60,31,[&AgHMAQAA],Honed Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@69ac820f,[Ljava.lang.String;@27202eea,[Ljava.lang.String;@53b74f8b
461,69,116,74,[&AgHNAQAA],Carrion Reinforced Scale Boots of the Eagle,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@18f52436,[Ljava.lang.String;@15c471dd,[Ljava.lang.String;@33b55af1
462,68,143,102,[&AgHOAQAA],Berserker's Privateer Hat of the Afflicted,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@5a17801b,[Ljava.lang.String;@6bf2cbfb,[Ljava.lang.String;@5d8e15c1
463,74,153,102,[&AgHPAQAA],Berserker's Privateer Hat of Balthazar,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@4475ae53,[Ljava.lang.String;@2284f99e,[Ljava.lang.String;@5fd44326
464,48,65,31,[&AgHQAQAA],Honed Swindler Coat,https://render.guildwars2.com/file/A3000C0865ABF0A071084F0F0D364610C6F0B503/61021.png,,Armor,Fine,[Ljava.lang.String;@72d96500,[Ljava.lang.String;@1bb74a3e,[Ljava.lang.String;@1efa18df
465,80,132,74,[&AgHRAQAA],Berserker's Reinforced Scale Boots of Vampirism,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@634ab555,[Ljava.lang.String;@5a823d59,[Ljava.lang.String;@7b457a8d
466,80,165,102,[&AgHSAQAA],Berserker's Privateer Hat of Rata Sum,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@3537b9da,[Ljava.lang.String;@3615234,[Ljava.lang.String;@48c2cff4
467,27,56,65,[&AgHTAQAA],Ravaging Worn Scale Boots of the Dolyak,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Masterwork,[Ljava.lang.String;@18835573,[Ljava.lang.String;@1072c6d0,[Ljava.lang.String;@198bc618
468,63,135,102,[&AgHUAQAA],Carrion Privateer Hat of the Citadel,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,,Armor,Masterwork,[Ljava.lang.String;@47e817b2,[Ljava.lang.String;@45c2eaf1,[Ljava.lang.String;@4300f0df
